¬((r → p) ⇿ (q → r));6686061;3450056;false;0
¬(((q → r) ⇿ q) → q);7632879;3450056;false;0
¬¬¬(p ⇿ p);6763868;3450024;false;0
¬¬¬(q → q);7037256;3450024;false;0
¬((p ∨ r) ⇿ (r ⇿ r));7191664;3450056;false;0
¬p ∧ (¬q ∧ p);7299270;3450040;false;0
((p ∨ p) ∨ r) ∧ (q ∧ r);7553844;3450072;false;0
(q ⇿ r) ∨ ((r → q) ∧ p);6938650;3450072;false;0
(p ∨ q) ∨ ((q → r) ∧ q);6593429;3450072;false;0
((q ∧ r) ∨ q) ∨ (q ∧ r);7840298;3450072;false;0
((r → p) ∧ (r → q)) ∨ p;7618143;3450072;false;0
((q ∧ r) ∧ (q → r)) ∨ p;6771500;3450072;false;0
((p ⇿ r) ∨ (p ∧ q)) ∨ q;7780384;3450072;false;0
q → (((q → r) ∧ q) ⇿ r);6935135;3450072;true;0
(r ∨ r) → ¬(q ∧ q);7028181;3450056;false;0
(p ∧ q) → (¬q ∧ q);6519629;3450056;false;0
(q ∨ q) → ((q → r) ⇿ q);6714601;3450072;false;0
((p → r) ∧ q) → (r → r);6979562;3450072;true;0
((r → q) ∨ r) → (r ⇿ r);8718482;3450072;true;0
((q ∨ q) ⇿ r) → (p ⇿ p);23792966;3450072;true;0
(p ∧ p) ⇿ ((p ∨ p) ∨ r);7561037;3516704;false;0
¬(M₃r ⇿ B₁p);5038848;3451312;false;1
¬M₂¬(q ⇿ r);7355530;3450336;false;1
¬M₂((p ⇿ q) ∨ q);6792713;3450352;false;1
¬M₂¬(p ∧ p);8184329;3450336;false;1
¬(B₁r ∧ (p ∧ q));7162310;3450240;false;1
¬(¬p → B₃q);7117734;3450224;false;1
¬(p ∧ M₃(r ⇿ r));7158988;3450352;false;1
¬¬M₂(q ∧ q);10011731608;3450224;false;1
(r ⇿ r) ∧ (B₁p ⇿ r);6790430;3450256;false;1
(r → q) ∧ M₁(p ∧ q);6795085;3450256;false;1
(q ∧ q) ∧ M₃(r ∧ r);6498167;3450256;false;1
(q → p) ∧ M₂(q ∧ q);6437677;3450256;false;1
(p → q) ∧ M₃(q ∧ r);7296939;3450256;false;1
M₂q ∧ M₃(q ∧ r);7326932;3450944;false;1
